Country_num,Country_iso,Year,Rainfall
C583,FSM,1910,379.325
C266,GAB,1910,139.883333333333
C826,GBR,1910,95.1258333333333
C268,GEO,1910,74.6216666666667
C288,GHA,1910,119.685833333333
C292,GIB,1910,59.975
C324,GIN,1910,149.566666666667
C312,GLP,1910,143.691666666667
C270,GMB,1910,90.4933333333334
C624,GNB,1910,141.759166666667
C226,GNQ,1910,224.078333333333
C300,GRC,1910,67.4516666666667
C308,GRD,1910,126
C304,GRL,1910,32.8741666666667
C320,GTM,1910,180.51
C254,GUF,1910,223.298333333333
C316,GUM,1910,170.72
C328,GUY,1910,233.304166666667
C340,HND,1910,156.221666666667
C191,HRV,1910,118.718333333333
C332,HTI,1910,132.320833333333
C348,HUN,1910,60.7058333333333
C360,IDN,1910,249.779166666667
C356,IND,1910,101.388333333333
C086,IOT,1910,202.583333333333
C372,IRL,1910,97.7758333333333
C364,IRN,1910,19.0458333333333
C368,IRQ,1910,17.195
C352,ISL,1910,67.7141666666667
C376,ISR,1910,20.7558333333333
C380,ITA,1910,82.31
C388,JAM,1910,219.320833333333
C400,JOR,1910,9.1275
C392,JPN,1910,141.24
C398,KAZ,1910,18.4691666666667
C404,KEN,1910,49.4941666666667
C417,KGZ,1910,36.7358333333333
C116,KHM,1910,161.306666666667
C296,KIR,1910,80.8666666666667
C659,KNA,1910,90.2833333333333
C410,KOR,1910,108.688333333333
C414,KWT,1910,9.795
C418,LAO,1910,154.619166666667
C422,LBN,1910,61.6075
C430,LBR,1910,202.879166666667
C434,LBY,1910,3.1875
C662,LCA,1910,148.395833333333
C438,LIE,1910,110.7725
C144,LKA,1910,129.550833333333
C426,LSO,1910,77.0616666666667
C440,LTU,1910,56.2241666666667
C442,LUX,1910,92.2583333333333
C428,LVA,1910,52.6266666666667
C446,MAC,1910,115.091666666667
C504,MAR,1910,24.8083333333333
C492,MCO,1910,83.0333333333333
C498,MDA,1910,44.8158333333333
C450,MDG,1910,97.6133333333333
C462,MDV,1910,197.083333333333
C484,MEX,1910,56.06
C584,MHL,1910,247.5
C807,MKD,1910,57.1933333333333
C466,MLI,1910,26.3183333333333
C470,MLT,1910,36.1025
C104,MMR,1910,195.2
C499,MNE,1910,137.891666666667
C496,MNG,1910,18.725
C580,MNP,1910,149.3
C508,MOZ,1910,82.9775
C478,MRT,1910,10.2925
C500,MSR,1910,133.366666666667
C474,MTQ,1910,166.670833333333
C480,MUS,1910,199.465
C454,MWI,1910,91.9058333333333
C458,MYS,1910,270.7275
C175,MYT,1910,108.283333333333
C516,NAM,1910,24.2458333333333
C540,NCL,1910,247.371666666667
C562,NER,1910,13.0875
C574,NFK,1910,174.866666666667
C566,NGA,1910,94.3266666666667
C558,NIC,1910,188.049166666667
C570,NIU,1910,211.785
C528,NLD,1910,66.6741666666667
C578,NOR,1910,76.3475
C524,NPL,1910,124.198333333333
C520,NRU,1910,155.541666666667
C554,NZL,1910,142.924166666667
C512,OMN,1910,4.9025
C586,PAK,1910,25.3483333333333
C591,PAN,1910,197.406666666667
C612,PCN,1910,
C604,PER,1910,132.3625
C608,PHL,1910,254.859166666667
C585,PLW,1910,302.141666666667
C598,PNG,1910,254.276666666667
C616,POL,1910,53.82
C630,PRI,1910,165.273333333333
C408,PRK,1910,74.4858333333333
C620,PRT,1910,82.0925
C600,PRY,1910,80.4
C275,PSE,1910,35.3441666666667
C258,PYF,1910,141.543333333333
C634,QAT,1910,5.13916666666667
C638,REU,1910,129.256666666667
C642,ROU,1910,53.6216666666667
C643,RUS,1910,35.785
C646,RWA,1910,92.72
C682,SAU,1910,8.56916666666667
C729,SDN,1910,21.3416666666667
C686,SEN,1910,67.505
C702,SGP,1910,207.325
C654,SHN,1910,87.4
C744,SJM,1910,29.59
C090,SLB,1910,256.51
C694,SLE,1910,218.391666666667
C222,SLV,1910,142.6025
C674,SMR,1910,97.5633333333333
C706,SOM,1910,22.0716666666667
C688,SRB,1910,71.9583333333333
C728,SSD,1910,77.5908333333333
C678,STP,1910,203.270833333333
C740,SUR,1910,203.275833333333
C703,SVK,1910,76.4175
C705,SVN,1910,152.294166666667
C752,SWE,1910,48.245
C748,SWZ,1910,81.9816666666667
C690,SYC,1910,163.934166666667
C760,SYR,1910,26.4933333333333
C796,TCA,1910,61.7
C148,TCD,1910,29.2125
C768,TGO,1910,119.9425
C764,THA,1910,144.284166666667
C762,TJK,1910,54.3708333333333
C772,TKL,1910,227.666666666667
C795,TKM,1910,8.8
C626,TLS,1910,114.64
C776,TON,1910,133.5
C780,TTO,1910,174.819166666667
C788,TUN,1910,20.11
C792,TUR,1910,49.1741666666667
C798,TUV,1910,264.170833333333
C834,TZA,1910,71.5083333333333
C800,UGA,1910,93.2441666666667
C804,UKR,1910,46.855
C858,URY,1910,69.7341666666667
C840,USA,1910,49.4316666666667
C860,UZB,1910,13.7525
C670,VCT,1910,188.558333333333
C862,VEN,1910,164.47
C092,VGB,1910,114.516666666667
C850,VIR,1910,102.475
C704,VNM,1910,151.696666666667
C548,VUT,1910,248.528333333333
C876,WLF,1910,266.666666666667
C882,WSM,1910,243.424166666667
C887,YEM,1910,15.3475
C710,ZAF,1910,40.995
C894,ZMB,1910,81.4658333333333
C716,ZWE,1910,55.7208333333333
C533,ABW,1911,47.475
C004,AFG,1911,26.1675
C024,AGO,1911,81.7166666666667
C660,AIA,1911,91.8916666666667
C008,ALB,1911,85.8583333333333
C020,AND,1911,82.2075
C784,ARE,1911,5.535
C032,ARG,1911,46.225
C051,ARM,1911,41.7975
C016,ASM,1911,169.508333333333
C028,ATG,1911,86.625
C036,AUS,1911,37.5133333333333
C040,AUT,1911,80.9875
C031,AZE,1911,40.3291666666667
C108,BDI,1911,92.0825
C056,BEL,1911,59.6408333333333
C204,BEN,1911,88.6933333333334
C854,BFA,1911,67.1125
C050,BGD,1911,228.345
C100,BGR,1911,47.8841666666667
C048,BHR,1911,10.9325
C044,BHS,1911,88.4316666666667
C070,BIH,1911,81.6316666666667
C112,BLR,1911,44.0941666666667
C084,BLZ,1911,170.675833333333
C060,BMU,1911,125
C068,BOL,1911,95.0216666666667
C076,BRA,1911,143.645
C052,BRB,1911,118.499166666667
C096,BRN,1911,225.48
C064,BTN,1911,205.204166666667
C072,BWA,1911,33.4925
C140,CAF,1911,106.329166666667
C124,CAN,1911,44.0125
C166,CCK,1911,173.416666666667
C756,CHE,1911,85.4408333333333
C152,CHL,1911,72.1666666666667
C156,CHN,1911,55.0308333333333
C384,CIV,1911,141.1925
C120,CMR,1911,134.758333333333
C180,COD,1911,126.006666666667
C178,COG,1911,139.165
C184,COK,1911,159.45
C170,COL,1911,209.395833333333
C174,COM,1911,197.335
C132,CPV,1911,16.2791666666667
C188,CRI,1911,215.150833333333
C192,CUB,1911,99.2883333333333
C162,CXR,1911,213.25
C136,CYM,1911,121.566666666667
C196,CYP,1911,63.2958333333333
C203,CZE,1911,49.405
C276,DEU,1911,46.3266666666667
C262,DJI,1911,38.215
C212,DMA,1911,170.725833333333
C208,DNK,1911,58.8525
C214,DOM,1911,129.595
C012,DZA,1911,8.05666666666667
C218,ECU,1911,154.816666666667
C818,EGY,1911,2.46666666666667
C232,ERI,1911,23.5791666666667
C732,ESH,1911,3.35666666666667
C724,ESP,1911,54.6633333333333
C233,EST,1911,51.2583333333333
C231,ETH,1911,72.34
C246,FIN,1911,46.3858333333333
C242,FJI,1911,210.1125
C238,FLK,1911,43.665
C250,FRA,1911,63.2558333333333
C234,FRO,1911,115.45
C583,FSM,1911,379.325
C266,GAB,1911,143.3175
C826,GBR,1911,85.555
C268,GEO,1911,73.7083333333333
C288,GHA,1911,104.501666666667
C292,GIB,1911,64.2083333333333
C324,GIN,1911,150.955833333333
C312,GLP,1911,150.733333333333
C270,GMB,1911,75.985
C624,GNB,1911,122.743333333333
C226,GNQ,1911,184.5375
C300,GRC,1911,58.7166666666667
C308,GRD,1911,132.841666666667
C304,GRL,1911,36.7233333333333
C320,GTM,1911,179.666666666667
C254,GUF,1911,251.31
C316,GUM,1911,241.951666666667
C328,GUY,1911,208.899166666667
C340,HND,1911,156.221666666667
C191,HRV,1911,78.7033333333333
C332,HTI,1911,123.603333333333
C348,HUN,1911,44.5641666666667
C360,IDN,1911,212.050833333333
C356,IND,1911,85.13
C086,IOT,1911,202.583333333333
C372,IRL,1911,88.8366666666667
C364,IRN,1911,21.2016666666667
C368,IRQ,1911,17.625
C352,ISL,1911,69.2666666666667
C376,ISR,1911,38.5908333333333
C380,ITA,1911,73.6241666666667
C388,JAM,1911,105.984166666667
C400,JOR,1911,16.2075
C392,JPN,1911,160.84
C398,KAZ,1911,20.5183333333333
C404,KEN,1911,56.6875
C417,KGZ,1911,36.7233333333333
C116,KHM,1911,131.4575
C296,KIR,1911,91.8983333333333
C659,KNA,1911,92.1
C410,KOR,1911,120.895833333333
C414,KWT,1911,12.1433333333333
C418,LAO,1911,127.993333333333
C422,LBN,1911,98.7233333333333
C430,LBR,1911,203.713333333333
C434,LBY,1911,3.86583333333333
C662,LCA,1911,160.685833333333
C438,LIE,1911,64.8241666666667
C144,LKA,1911,124.013333333333
C426,LSO,1911,76.875
C440,LTU,1911,45.85
C442,LUX,1911,61.9241666666667
C428,LVA,1911,49.27
C446,MAC,1911,143.233333333333
C504,MAR,1911,30.4383333333333
C492,MCO,1911,75.0583333333333
C498,MDA,1911,42.5108333333333
C450,MDG,1911,109.4925
C462,MDV,1911,197.083333333333
C484,MEX,1911,58.5225
C584,MHL,1911,247.5
C807,MKD,1911,54.725
C466,MLI,1911,26.875
C470,MLT,1911,52.9666666666667
C104,MMR,1911,172.2125
C499,MNE,1911,95.995
C496,MNG,1911,19.2458333333333
C580,MNP,1911,191.975
C508,MOZ,1911,87.1108333333333
C478,MRT,1911,8.64583333333333
C500,MSR,1911,134.383333333333
C474,MTQ,1911,179.1375
C480,MUS,1911,199.465
C454,MWI,1911,83.5308333333333
C458,MYS,1911,233.745833333333
C175,MYT,1911,121.616666666667
C516,NAM,1911,16.4283333333333
C540,NCL,1911,124.4075
C562,NER,1911,14.7966666666667
C574,NFK,1911,112.816666666667
C566,NGA,1911,107.808333333333
C558,NIC,1911,180.0425
C570,NIU,1911,166.590833333333
C528,NLD,1911,50.7008333333333
C578,NOR,1911,77.5833333333333
C524,NPL,1911,121.398333333333
C520,NRU,1911,269.041666666667
C554,NZL,1911,129.080833333333
C512,OMN,1911,5.53833333333333
C586,PAK,1911,18.6866666666667
C591,PAN,1911,199.371666666667
C612,PCN,1911,
C604,PER,1911,135.226666666667
C608,PHL,1911,209.5225
C585,PLW,1911,302.591666666667
C598,PNG,1911,225.108333333333
C616,POL,1911,44.48
C630,PRI,1911,175.890833333333
C408,PRK,1911,88.8691666666667
C620,PRT,1911,79.0941666666667
C600,PRY,1911,99.1275
C275,PSE,1911,66.4366666666667
C258,PYF,1911,141.543333333333
C634,QAT,1911,8.92083333333333
C638,REU,1911,129.256666666667
C642,ROU,1911,48.8266666666667
C643,RUS,1911,34.9625
C646,RWA,1911,74.1316666666667
C682,SAU,1911,8.98333333333333
C729,SDN,1911,20.1608333333333
C686,SEN,1911,57.215
C702,SGP,1911,196.433333333333
C654,SHN,1911,63.3166666666667
C744,SJM,1911,29.59
C090,SLB,1911,256.51
C694,SLE,1911,220.049166666667
C222,SLV,1911,142.6025
C674,SMR,1911,73.4608333333333
C706,SOM,1911,21.4283333333333
C688,SRB,1911,55.0383333333333
C728,SSD,1911,76.5575
C678,STP,1911,148.0475
C740,SUR,1911,213.745833333333
C703,SVK,1911,57.4983333333333
C705,SVN,1911,109.574166666667
C752,SWE,1911,43.6308333333333
C748,SWZ,1911,65.915
C690,SYC,1911,151.935833333333
C760,SYR,1911,35.4266666666667
C796,TCA,1911,61.7
C148,TCD,1911,29.9091666666667
C768,TGO,1911,95.36
C764,THA,1911,113.650833333333
C762,TJK,1911,50.2725
C772,TKL,1911,227.666666666667
C795,TKM,1911,13.0616666666667
C626,TLS,1911,90.1216666666667
C776,TON,1911,133.5
C780,TTO,1911,174.880833333333
C788,TUN,1911,26.6958333333333
C792,TUR,1911,50.64
C798,TUV,1911,264.170833333333
C834,TZA,1911,75.8216666666667
C800,UGA,1911,93.0025
C804,UKR,1911,42.7533333333333
C858,URY,1911,97.5933333333333
C840,USA,1911,57.1816666666667
C860,UZB,1911,17.9908333333333
C670,VCT,1911,200.633333333333
C862,VEN,1911,165.885833333333
C092,VGB,1911,122.666666666667
C850,VIR,1911,108.808333333333
C704,VNM,1911,149.089166666667
C548,VUT,1911,248.528333333333
C876,WLF,1911,266.666666666667
C882,WSM,1911,172.974166666667
C887,YEM,1911,18.1458333333333
C710,ZAF,1911,43.5158333333333
C894,ZMB,1911,76.8691666666667
C716,ZWE,1911,62.8841666666667
C533,ABW,1912,40.5833333333333
C004,AFG,1912,25.8883333333333
C024,AGO,1912,95.45
C660,AIA,1912,78.7083333333333
C008,ALB,1912,94.4941666666667
C020,AND,1912,70.5208333333333
C784,ARE,1912,6.68916666666667
C032,ARG,1912,45.8533333333333
C051,ARM,1912,48.2233333333333
C016,ASM,1912,166.083333333333
C028,ATG,1912,86.45
C036,AUS,1912,32.9341666666667
C040,AUT,1912,101.54
C031,AZE,1912,32.8608333333333
C108,BDI,1912,106.645833333333
C056,BEL,1912,75.615
C204,BEN,1912,66.54
C854,BFA,1912,60.8108333333333
C050,BGD,1912,191.46
C100,BGR,1912,62.0041666666667
C048,BHR,1912,9.66916666666667
C044,BHS,1912,91.9266666666667
C070,BIH,1912,97.4525
C112,BLR,1912,64.2775
C084,BLZ,1912,174.116666666667
C060,BMU,1912,125
C068,BOL,1912,94.4458333333333
C076,BRA,1912,149.5675
C052,BRB,1912,118.499166666667
C096,BRN,1912,204.31
C064,BTN,1912,158.676666666667
C072,BWA,1912,28.9633333333333
C140,CAF,1912,112.584166666667
C124,CAN,1912,43.1058333333333
C166,CCK,1912,173.416666666667
C756,CHE,1912,107.4875
C152,CHL,1912,74.69
C156,CHN,1912,49.1558333333333
C384,CIV,1912,114.6525
C120,CMR,1912,134.113333333333
C180,COD,1912,126.144166666667
C178,COG,1912,145.960833333333
C184,COK,1912,185.375
C170,COL,1912,219.946666666667
C174,COM,1912,197.521666666667
C132,CPV,1912,20.4808333333333
C188,CRI,1912,201.72
C192,CUB,1912,102.083333333333
C162,CXR,1912,216.05
C136,CYM,1912,121.566666666667
C196,CYP,1912,42.2775
C203,CZE,1912,65.1683333333333
C276,DEU,1912,65.5416666666667
C262,DJI,1912,17.55
C212,DMA,1912,170.725833333333
C208,DNK,1912,68.9791666666667
C214,DOM,1912,125.105
C012,DZA,1912,7.76166666666667
C218,ECU,1912,158.940833333333
C818,EGY,1912,1.94833333333333
C232,ERI,1912,19.1166666666667
C732,ESH,1912,3.87916666666667
C724,ESP,1912,43.685
C233,EST,1912,55.3058333333333
C231,ETH,1912,67.5891666666667
C246,FIN,1912,47.5233333333333
C242,FJI,1912,197.756666666667
C238,FLK,1912,43.665
C250,FRA,1912,70.5691666666667
C234,FRO,1912,116.734166666667
C583,FSM,1912,379.325
C266,GAB,1912,160.305833333333
C826,GBR,1912,101.876666666667
C268,GEO,1912,90.9016666666667
C288,GHA,1912,86.9033333333333
C292,GIB,1912,60.7333333333333
C324,GIN,1912,160.198333333333
C312,GLP,1912,150.733333333333
C270,GMB,1912,77.8541666666667
C624,GNB,1912,135.153333333333
C226,GNQ,1912,213.815833333333
C300,GRC,1912,61.4775
C308,GRD,1912,132.841666666667
C304,GRL,1912,34.8241666666667
C320,GTM,1912,182.361666666667
C254,GUF,1912,215.425
C316,GUM,1912,182.806666666667
C328,GUY,1912,171.399166666667
C340,HND,1912,156.221666666667
C191,HRV,1912,101.595
C332,HTI,1912,121.7175
C348,HUN,1912,60.1891666666667
C360,IDN,1912,226.283333333333
C356,IND,1912,88.4066666666667
C086,IOT,1912,202.583333333333
C372,IRL,1912,94.1508333333333
C364,IRN,1912,17.3975
C368,IRQ,1912,17.4016666666667
C352,ISL,1912,62.67
C376,ISR,1912,30.3825
C380,ITA,1912,67
C388,JAM,1912,87.4458333333333
C400,JOR,1912,11.9133333333333
C392,JPN,1912,137.74
C398,KAZ,1912,19.8908333333333
C404,KEN,1912,66.2183333333333
C417,KGZ,1912,32.95
C116,KHM,1912,153.376666666667
C296,KIR,1912,104.848333333333
C659,KNA,1912,85.325
C410,KOR,1912,92.8575
C414,KWT,1912,8.42583333333333
C418,LAO,1912,139.436666666667
C422,LBN,1912,66.765
C430,LBR,1912,202.925833333333
C434,LBY,1912,3.56166666666667
C662,LCA,1912,160.685833333333
C438,LIE,1912,97.6608333333333
C144,LKA,1912,145.765
C426,LSO,1912,62.1658333333333
C440,LTU,1912,61.2533333333333
C442,LUX,1912,74.3141666666667
C428,LVA,1912,57.6416666666667
C446,MAC,1912,126.483333333333
C504,MAR,1912,35.1741666666667
C492,MCO,1912,70.0083333333333
C498,MDA,1912,58.3183333333333
C450,MDG,1912,104.966666666667
C462,MDV,1912,197.083333333333
C484,MEX,1912,58.4441666666667
C584,MHL,1912,247.5
C807,MKD,1912,59.7766666666667
C466,MLI,1912,24.7991666666667
C470,MLT,1912,45.0216666666667
C104,MMR,1912,174.465
C499,MNE,1912,114.534166666667
C496,MNG,1912,19.1908333333333
C580,MNP,1912,157.966666666667
C508,MOZ,1912,70.0658333333333
C478,MRT,1912,9.05083333333333
C500,MSR,1912,132.375
C474,MTQ,1912,179.1375
C480,MUS,1912,199.465
C454,MWI,1912,76.4475
C458,MYS,1912,226.49
C175,MYT,1912,113.775
C516,NAM,1912,29.025
C540,NCL,1912,160.910833333333
C562,NER,1912,11.6391666666667
C574,NFK,1912,70.4333333333333
C566,NGA,1912,86.4
C558,NIC,1912,178.986666666667
C570,NIU,1912,148.729166666667
C528,NLD,1912,71.6483333333333
C578,NOR,1912,77.0366666666667
C524,NPL,1912,101.196666666667
C520,NRU,1912,249.191666666667
C554,NZL,1912,135.959166666667
C512,OMN,1912,8.52583333333333
C586,PAK,1912,21.3833333333333
C591,PAN,1912,195.626666666667
C612,PCN,1912,
C604,PER,1912,133.395833333333
C608,PHL,1912,190.015833333333
C585,PLW,1912,301.691666666667
C598,PNG,1912,238.843333333333
C616,POL,1912,57.0133333333333
C630,PRI,1912,147.740833333333
C408,PRK,1912,75.3091666666667
C620,PRT,1912,71.0025
C600,PRY,1912,84.0283333333333
C275,PSE,1912,50.125
C258,PYF,1912,141.543333333333
C634,QAT,1912,9.71916666666667
C638,REU,1912,129.256666666667
C642,ROU,1912,68.65
C643,RUS,1912,37.345
C646,RWA,1912,101.185
C682,SAU,1912,8.99583333333333
C729,SDN,1912,20.3458333333333
C686,SEN,1912,57.6725
C702,SGP,1912,213.016666666667
C654,SHN,1912,80.3583333333333
C744,SJM,1912,29.59
C090,SLB,1912,256.51
C694,SLE,1912,256.5675
C222,SLV,1912,142.6025
C674,SMR,1912,69.5216666666667
C706,SOM,1912,23.6708333333333
C688,SRB,1912,73.045
C728,SSD,1912,76.2175
C678,STP,1912,208.805
C740,SUR,1912,169.390833333333
C703,SVK,1912,78.4258333333333
C705,SVN,1912,129.494166666667
C752,SWE,1912,54.2141666666667
C748,SWZ,1912,51.4425
C690,SYC,1912,204.555833333333
C760,SYR,1912,28.2525
C796,TCA,1912,61.7
C148,TCD,1912,27.5408333333333
C768,TGO,1912,77.8766666666667
C764,THA,1912,128.485
C762,TJK,1912,48.3641666666667
C772,TKL,1912,227.666666666667
C795,TKM,1912,9.845
C626,TLS,1912,103.853333333333
C776,TON,1912,133.5
C780,TTO,1912,174.880833333333
C788,TUN,1912,21.3966666666667
C792,TUR,1912,50.9416666666667
C798,TUV,1912,264.170833333333
C834,TZA,1912,82.055
C800,UGA,1912,102.631666666667
C804,UKR,1912,57.0533333333333
C858,URY,1912,118.86
C840,USA,1912,60.1666666666667
C860,UZB,1912,14.1733333333333
C670,VCT,1912,200.633333333333
C862,VEN,1912,165.105
C092,VGB,1912,100.708333333333
C850,VIR,1912,88.4666666666667
C704,VNM,1912,142.130833333333
C548,VUT,1912,248.528333333333
C876,WLF,1912,266.666666666667
C882,WSM,1912,171.985
C887,YEM,1912,15.4741666666667
C710,ZAF,1912,33.4833333333333
C894,ZMB,1912,75.1025
C716,ZWE,1912,42.4741666666667
C533,ABW,1913,34.4416666666667
C004,AFG,1913,24.7341666666667
C024,AGO,1913,82.1266666666667
C660,AIA,1913,83.6583333333333
C008,ALB,1913,89.6608333333333
C020,AND,1913,95.8491666666667
C784,ARE,1913,6.86833333333333
C032,ARG,1913,45.06
C051,ARM,1913,36.3183333333333
C016,ASM,1913,267.591666666667
C028,ATG,1913,86.5666666666667
C036,AUS,1913,39.6341666666667
C040,AUT,1913,98.5541666666667
C031,AZE,1913,32.2816666666667
C108,BDI,1913,93.2933333333333
C056,BEL,1913,69.8791666666667
C204,BEN,1913,81.2066666666667
C854,BFA,1913,65.0525
C050,BGD,1913,234.141666666667
C100,BGR,1913,48.8133333333333
C048,BHR,1913,7.47583333333333
C044,BHS,1913,80.4108333333333
C070,BIH,1913,94.3366666666667
C112,BLR,1913,55.7466666666667
C084,BLZ,1913,179.8
C060,BMU,1913,125
C068,BOL,1913,92.9216666666667
C076,BRA,1913,148.404166666667
C052,BRB,1913,118.499166666667
C096,BRN,1913,257.4325
C064,BTN,1913,181.495833333333
C072,BWA,1913,27.9008333333333
C140,CAF,1913,100.345
C124,CAN,1913,43.8283333333333
C166,CCK,1913,173.416666666667
C756,CHE,1913,98.0916666666667
C152,CHL,1913,81.1908333333333
C156,CHN,1913,47.8958333333333
C384,CIV,1913,115.228333333333
C120,CMR,1913,135.391666666667
C180,COD,1913,117.155833333333
C178,COG,1913,118.536666666667
C184,COK,1913,143.991666666667
C170,COL,1913,223.968333333333
C174,COM,1913,197.521666666667
C132,CPV,1913,18.7325
C188,CRI,1913,250.931666666667
C192,CUB,1913,103.081666666667
C162,CXR,1913,214.541666666667
C136,CYM,1913,121.566666666667
C196,CYP,1913,49.335
C203,CZE,1913,56.8433333333333
C276,DEU,1913,57.3391666666667
C262,DJI,1913,14.5383333333333
C212,DMA,1913,170.725833333333
C208,DNK,1913,47.905
C214,DOM,1913,123.323333333333
C012,DZA,1913,5.70583333333333
C218,ECU,1913,191.299166666667
C818,EGY,1913,2.13416666666667
C232,ERI,1913,24.5008333333333
C732,ESH,1913,3.9
C724,ESP,1913,51.5175
C233,EST,1913,47.3783333333333
C231,ETH,1913,61.9583333333333
C246,FIN,1913,37.3525
C242,FJI,1913,206.545
C238,FLK,1913,43.665
C250,FRA,1913,72.0791666666667
C234,FRO,1913,131.168333333333
C583,FSM,1913,379.325
C266,GAB,1913,126.679166666667
C826,GBR,1913,84.1066666666667
C268,GEO,1913,75.8591666666667
C288,GHA,1913,97.5933333333333
C292,GIB,1913,56.1583333333333
C324,GIN,1913,151.1275
C312,GLP,1913,150.733333333333
C270,GMB,1913,63.3558333333333
C624,GNB,1913,105.625833333333
C226,GNQ,1913,153.706666666667
C300,GRC,1913,54.7916666666667
C308,GRD,1913,132.841666666667
C304,GRL,1913,35.1208333333333
C320,GTM,1913,185.010833333333
C254,GUF,1913,225.395
C316,GUM,1913,183.8475
C328,GUY,1913,183.9
C340,HND,1913,156.221666666667
C191,HRV,1913,91.8291666666667
C332,HTI,1913,124.790833333333
C348,HUN,1913,53.7366666666667
C360,IDN,1913,225.995833333333
C356,IND,1913,91.1675
C086,IOT,1913,202.583333333333
C372,IRL,1913,97.5008333333333
C364,IRN,1913,19.2308333333333
C368,IRQ,1913,17.5666666666667
C352,ISL,1913,73.65
C376,ISR,1913,25.3466666666667
C380,ITA,1913,63.8066666666667
C388,JAM,1913,113.009166666667
C400,JOR,1913,11.1408333333333
C392,JPN,1913,123.479166666667
C398,KAZ,1913,21.2775
C404,KEN,1913,57.0158333333333
C417,KGZ,1913,30.3041666666667
C116,KHM,1913,141.614166666667
C296,KIR,1913,91.075
C659,KNA,1913,88.0833333333333
C410,KOR,1913,75.0866666666667
C414,KWT,1913,9.8725
C418,LAO,1913,142.798333333333
C422,LBN,1913,72.9983333333333
C430,LBR,1913,206.5
C434,LBY,1913,4.08333333333333
C662,LCA,1913,160.685833333333
C438,LIE,1913,93.615
C144,LKA,1913,157.993333333333
C426,LSO,1913,57.3333333333333
C440,LTU,1913,59.5183333333333
C442,LUX,1913,72.9266666666667
C428,LVA,1913,55.1441666666667
C446,MAC,1913,161.966666666667
C504,MAR,1913,21.5841666666667
C492,MCO,1913,68.5833333333333
C498,MDA,1913,37.4508333333333
C450,MDG,1913,126.741666666667
C462,MDV,1913,197.083333333333
C484,MEX,1913,66.1808333333333
C584,MHL,1913,247.5
C807,MKD,1913,55.0533333333333
C466,MLI,1913,26.3075
C470,MLT,1913,34.345
C104,MMR,1913,176.815833333333
C499,MNE,1913,105.983333333333
C496,MNG,1913,18.8375
C580,MNP,1913,158.05
C508,MOZ,1913,80.6891666666667
C478,MRT,1913,8.50666666666667
C500,MSR,1913,133.391666666667
C474,MTQ,1913,179.1375
C480,MUS,1913,199.465
C454,MWI,1913,93.4375
C458,MYS,1913,257.531666666667
C175,MYT,1913,109.975
C516,NAM,1913,20.4358333333333
C540,NCL,1913,125.198333333333
C562,NER,1913,10.5658333333333
C574,NFK,1913,119
C566,NGA,1913,86.8191666666667
C558,NIC,1913,194.6575
C570,NIU,1913,195.940833333333
C528,NLD,1913,59.765
C578,NOR,1913,78.58
C524,NPL,1913,135.373333333333
C520,NRU,1913,198.858333333333
C554,NZL,1913,132.1575
C512,OMN,1913,7.09666666666667
C586,PAK,1913,23.3475
C591,PAN,1913,203.709166666667
C612,PCN,1913,
C604,PER,1913,133.1125
C608,PHL,1913,205.1925
C585,PLW,1913,300.691666666667
C598,PNG,1913,244.1525
C616,POL,1913,54.1366666666667
C630,PRI,1913,150.818333333333
C408,PRK,1913,59.6066666666667
C620,PRT,1913,76.8966666666667
C600,PRY,1913,84.7441666666667
C275,PSE,1913,44.3633333333333
C258,PYF,1913,141.543333333333
C634,QAT,1913,7.10416666666667
C638,REU,1913,129.256666666667
C642,ROU,1913,53.62
C643,RUS,1913,37.14
C646,RWA,1913,71.9691666666667
C682,SAU,1913,8.66083333333333
C729,SDN,1913,16.1841666666667
C686,SEN,1913,50.1458333333333
C702,SGP,1913,275.6
C654,SHN,1913,85.5833333333333
C744,SJM,1913,29.59
C090,SLB,1913,256.51
C694,SLE,1913,229.139166666667
C222,SLV,1913,142.6025
C674,SMR,1913,69.4558333333333
C706,SOM,1913,26.9858333333333
C688,SRB,1913,64.6708333333333
C728,SSD,1913,60.7491666666667
C678,STP,1913,154.4025
C740,SUR,1913,176.225
C703,SVK,1913,68.5016666666667
C705,SVN,1913,119.655833333333
C752,SWE,1913,43.8258333333333
C748,SWZ,1913,76.43
C690,SYC,1913,132.1725
C760,SYR,1913,29.2858333333333
C796,TCA,1913,61.7
C148,TCD,1913,25.455
C768,TGO,1913,94.6666666666667
C764,THA,1913,127.004166666667
C762,TJK,1913,47.165
C772,TKL,1913,227.666666666667
C795,TKM,1913,13.1633333333333
C626,TLS,1913,101.084166666667
C776,TON,1913,133.5
C780,TTO,1913,174.880833333333
C788,TUN,1913,20.0083333333333
C792,TUR,1913,50.2283333333333
C798,TUV,1913,264.170833333333
C834,TZA,1913,83.31
C800,UGA,1913,83.8475
C804,UKR,1913,47.8216666666667
C858,URY,1913,97.0616666666667
C840,USA,1913,57.7391666666667
C860,UZB,1913,16.0858333333333
C670,VCT,1913,200.633333333333
C862,VEN,1913,168.190833333333
C092,VGB,1913,102.2
C850,VIR,1913,89.95
C704,VNM,1913,157.343333333333
C548,VUT,1913,248.528333333333
C876,WLF,1913,266.666666666667
C882,WSM,1913,278.0625
C887,YEM,1913,15.7141666666667
