CountryName,CountryCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Norway,NOR,0,0,0,0,0,0,0,0,0,0,36.47656506,34.77263671,34.95129501,37.40764116,39.8572939,36.10204307,35.9705077,34.2855074,35.98291019,39.2530485,42.75431304,42.78176394,40.95566685,41.26701019,42.26020068,41.98046949,33.58715134,31.76215791,32.46185723,37.3210468,39.41949164,39.20302448,37.13658831,37.15817162,37.33726538,37.18262596,39.94237071,40.55723974,36.90810865,38.60466513,45.73235418,44.96230277,40.37312639,39.63016952,41.09090195,43.40254484,44.64456122,43.29847207,45.91671174,39.2356786,39.7598437,41.27396486,40.68243719,39.1971735,38.99635572,37.80181591,35.45992638,36.33299569,37.97169307,36.26310656,32.24525928,41.56866067
Nepal,NPL,0,0,0,0,0,7.765084037,5.644810953,6.874512753,6.84511343,7.013149743,4.90419708,5.403893247,5.661104999,6.610492262,5.449719138,8.901092981,10.77383012,11.78819387,10.57165982,11.78482957,11.54126254,12.9014543,11.59158414,10.23104295,10.6524501,11.52921436,11.66229991,11.81327508,11.44716927,11.06760466,10.52730912,11.49075129,15.95972613,18.43296411,18.99393793,24.97315898,22.81757514,26.32783507,22.82205122,22.84847209,23.28400371,22.56077372,17.73712952,15.69986449,16.68269526,14.58368679,13.44659096,12.85566488,12.77582026,12.41935419,9.582536172,7.806134205,8.750291287,9.294658678,10.12404212,10.21458859,8.17957804,7.812188656,7.815641022,7.779936474,6.805289826,5.209230429
Nauru,NRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.47619048,83.33333333,51.85185185,61.19402985,71.27659574,89.58333333,79.8245614,52.88461538,52.55474453,59.93103448,57.8125,63.6746988,47.42690058,40.67226891
New Zealand,NZL,0,0,0,0,0,0,0,0,0,0,0,22.49452954,24.45376016,24.00825997,20.6231454,23.1032666,26.68289888,26.14587995,26.64410603,28.62872053,28.805115,27.92553191,27.73524625,28.40844575,31.8104583,29.30423428,26.63710248,26.12221745,26.19302223,26.35018595,26.76185847,29.16134637,31.19167677,30.60242388,30.7781457,29.39336631,28.34887884,28.32037399,29.61732163,30.95055154,35.74545849,35.43103984,32.8470717,29.8397254,29.54341061,28.28516543,29.60861375,29.27311395,32.07870923,28.73391077,30.27362768,30.39502406,28.85939059,28.81358116,27.98285738,27.91454531,26.63019637,27.56392622,27.87152292,27.31883186,21.91622232,0
OECD members,OED,0,0,0,0,0,0,0,0,0,0,12.42472895,12.53099287,12.77881485,14.10860012,16.555773,15.90790889,16.20514205,16.32854037,16.28281268,17.26893277,18.32644637,18.00985341,17.41606205,16.76157618,17.02444268,16.61678285,15.96090231,16.19574797,16.53821995,17.00764552,17.56842669,17.3179916,17.30023213,16.70811728,17.36248437,18.68608688,19.24706055,20.165043,20.26573785,19.84399637,20.90853104,20.5127548,20.4152989,20.92709867,22.42645194,23.30427066,24.89899077,26.2271404,27.40520343,23.74349709,25.87776991,27.92805775,27.81220676,28.22327256,28.4564665,27.31345609,26.69812638,27.85032681,28.64318093,27.97055524,25.90513835,28.46302154
Oman,OMN,0,0,0,0,0,0,0,33.7628866,70.13977128,74.6,73.68913858,65.7873701,59.375,67.82762692,73.7203518,67.55039596,62.33178785,58.3016415,58.32012062,61.06241954,62.65911137,64.68711105,58.54602366,53.65159508,50.28061308,49.82783211,39.24652253,48.87793996,40.00620251,0,47.23007412,43.06549257,44.71689049,43.05104505,43.00122803,44.03534887,49.81019015,50.03694885,42.22289969,49.05836513,60.33995743,59.42821984,58.48593041,56.97957534,57.02761253,63.16428921,61.53163647,62.68214104,64.95275747,60.49726901,59.09438735,63.91646363,62.72274738,66.03046813,61.43961754,49.65123925,41.31893239,45.71525986,50.62130514,49.49201699,44.24548203,0
Other small states,OSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.46174334,62.26362706,63.13892412,62.52459421,59.90851455,63.17105421,66.99686567,64.98425238,62.65308673,60.83356206,61.15019165,62.14170793,62.62575639,62.1504682,65.04587209,57.33682403,63.79289588,71.97593185,74.23578666,72.71244712,69.27315849,62.34606339,57.17114827,59.8002834,61.51926583,59.75217248,56.37948355,0
Pakistan,PAK,7.174862776,6.215265385,6.699147381,8.176129149,7.722101186,7.05507349,6.90692613,6.920609914,7.533423856,6.92157005,7.616594417,7.721840484,7.175388217,14.75878623,13.57517423,11.68703849,10.64787825,9.343029623,9.430399129,11.04532745,12.59079593,12.83519533,10.19036954,12.18347526,11.39465748,10.56618879,12.29622259,13.80941484,13.85882802,14.07193291,14.78871841,16.93239271,17.27072731,16.20209462,16.15838057,16.70996966,16.90310178,16.08195323,16.48479118,15.35349933,12.11954679,13.33629528,13.77600345,15.16738101,14.244732,14.31034575,14.13396282,13.21461341,12.38231088,12.39575242,13.51626785,13.96666966,12.39666276,13.27715343,12.24258363,10.60441138,8.736717247,8.221612469,8.581799708,9.390863379,9.302254084,9.981151003
Panama,PAN,45.78823939,47.1864424,53.18082889,52.6594303,52.47479989,54.43834633,55.78788652,56.35280349,57.29531805,57.4091892,55.78755956,54.32441474,53.45085134,53.57477458,67.58834544,68.99266502,62.84887868,65.30869819,59.02509204,58.94933141,65.03131151,62.28918137,56.80968207,47.13750106,44.50712782,45.44220484,47.10904541,47.36369839,49.80916122,52.25871052,57.49329457,64.35225616,66.35669502,64.05865863,66.04205563,66.84710086,71.28692343,76.98827139,67.65286252,56.85376764,62.01057776,62.13543892,57.63981211,54.34003298,57.76765137,64.50079291,66.17345563,71.45854287,78.08907215,69.81397058,70.04279401,78.23048068,75.19119393,65.16141208,55.35735045,47.68493765,41.9730052,41.80368226,42.79096398,41.20799334,39.60788955,0
Peru,PER,20.21071177,20.80801282,19.96630026,18.44707556,18.51272016,15.67065689,15.56312651,15.42376403,18.10875683,17.46510665,17.41794986,13.83975406,13.74988762,13.3257086,14.11430649,10.56262159,11.72908338,15.47478059,20.18288886,27.00502325,25.52052211,18.56180303,18.81847673,21.73521805,21.81650551,26.14505545,16.44261149,12.66542141,15.09949042,11.32963641,15.69719146,12.20238667,12.51350577,12.4506751,12.77148277,12.59988525,13.31651992,14.47726026,13.70290185,15.39688801,16.76837372,16.60137952,17.27480785,19.01466695,22.91223375,26.84876111,30.53663645,31.52211653,29.72763021,26.44205274,27.82616415,30.50275976,27.44961437,24.80829942,22.60697038,21.28732529,22.60031374,24.71987197,25.19218467,24.03908743,22.38080174,29.08516498
Philippines,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.15668468,13.87111319,14.71057258,16.94246935,17.02212327,18.56612321,18.54153262,19.99936372,19.73988958,19.39321314,20.96514118,20.77966454,22.30313037,24.07566586,25.94604166,28.88672137,35.08614574,37.8068684,38.41115874,43.34421929,41.15550151,40.00567994,42.30501837,41.82684099,41.23003922,41.24545937,38.01418634,33.35683324,30.2195256,32.87482972,29.10542888,27.46707386,26.17741981,27.35450419,27.20805724,26.67300334,29.55229085,30.21360537,28.38292001,25.20283931,25.74228389
Palau,PLW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,0,16.10247027,16.20926244,17.41071429,18.3052091,18.02798568,16.7860212,17.36814975,18.85964477,18.91508286,18.47674905,21.36995624,31.20904945,44.87811304,46.88448596,39.97878993,41.77373117,44.97497112,41.93643276,45.47960643,43.18248346,38.24054247,36.83398125,36.19603267,39.44281556,42.1145975,43.57967189,43.16645213,43.25100155,40.6474702,40.62479683,42.2648103,47.84986976,52.64325985,53.53460753,61.03898655,59.40450793,49.15752302,54.04148983,63.11836388,66.17835925,65.32996739,60.91581056,69.41796632,72.1640496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.94122761,22.06915075,23.3333716,25.94864463,24.0918862,27.18832625,27.18732567,28.7131224,33.35044951,34.23546042,34.61157158,37.82095339,38.51628789,37.81486981,37.14225324,39.87921296,42.39422304,44.2514731,46.00260882,47.21968346,49.09122809,51.92485915,54.1610234,55.24146204,55.39584659,56.18432635,60.90675489
Pre-demographic dividend,PRE,0,0,0,0,0,0,0,0,0,0,18.114292,20.00053491,19.05788304,21.77117296,31.92994226,26.66038897,29.48830512,32.17496297,30.13008483,36.56851193,41.74414285,17.66300364,16.11497588,16.59685502,19.96069011,20.17141155,16.77308426,20.92475447,18.61644784,23.42136859,14.89140978,19.10543041,23.04998353,20.38754178,21.31402892,24.05476193,23.04278835,30.30100265,27.69568611,32.70805611,38.11776628,32.21768359,30.51392562,29.80512279,28.31897249,30.2273739,33.52297898,31.06111529,35.20601439,27.77752885,31.39748101,35.03354413,34.31360465,27.33838622,25.99707032,18.93449007,17.15886333,19.91880077,24.82347359,22.92434862,19.10226834,0
Puerto Rico,PRI,0,0,0,0,0,0,0,0,0,0,0,31.81979174,31.19499439,35.21221296,43.44550281,38.28110706,37.31017104,45.20174757,42.70398567,47.32,48.58168065,50.7204322,52.97956359,49.3222046,47.72838759,51.96705636,52.57504782,50.22975302,52.87995816,58.07600528,63.08146352,66.04199686,60.78815654,53.60071389,54.8053785,55.83303677,50.60427317,49.69552082,55.97137173,60.34093463,62.34129312,67.76749643,65.86148401,73.73675953,68.57397147,67.3819014,68.88329753,67.03309926,68.2978194,63.08680965,62.67166626,64.05272656,57.45248354,60.86666667,60.81869633,67.1987645,68.76027323,68.72303013,60.01862769,0,0,0
"Korea, Dem. People's Rep.",PRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,PRT,0,0,0,0,0,0,0,0,0,0,19.11025947,19.65028375,21.33776383,20.94040018,21.05078375,15.98288485,13.65929259,14.43469699,15.76151042,21.19668693,21.45525933,20.33065214,20.68364779,24.5513957,29.17955371,29.24231284,25.99488583,27.33856453,27.6366708,29.4651906,29.16917753,26.54755888,24.45867065,23.60014829,25.13356593,26.76973187,26.54846488,27.15414475,27.33162723,26.48197472,28.20462059,27.43732611,27.07336223,27.3671919,27.66705156,27.08416755,30.35740444,31.19418457,31.26107908,27.29374272,30.06930892,34.4548616,37.77801482,39.60650497,40.215968,40.61511545,40.21082364,42.7242664,43.44571903,43.50842185,37.03221926,42.02903374
Paraguay,PRY,0,0,12.62981869,11.56040685,12.25608334,14.95741788,13.24656741,12.21869614,12.35434809,13.57767537,14.91704596,13.37537021,13.76691194,14.96368695,15.50854973,13.20895405,14.66022638,19.45397023,18.42023674,16.05824665,13.84561583,11.1624422,12.13787583,9.25558053,18.37372013,27.08175162,34.28630276,36.37415457,48.3846821,51.88011015,52.22353052,50.84206857,49.8340112,59.92030752,60.82035735,61.77502737,52.74050158,48.46975287,54.6398352,42.79294001,43.33092603,40.64258896,47.47507654,47.1446576,45.68782467,47.59359211,46.29308518,43.37492916,42.43836871,38.09725405,42.13984163,40.23885967,37.9955192,38.71366558,35.46441185,34.76581347,37.16548029,38.44078405,36.94523036,36.18244072,33.60549916,36.45019083
West Bank and Gaza,PSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.54296064,17.12257829,16.01360863,17.29613277,18.05398496,17.59692826,20.51650593,15.38327047,13.43720119,12.98135081,12.96517564,14.11124334,13.76699138,18.33485221,15.93620048,14.0161025,14.12281155,16.08603535,15.32633269,15.61984388,15.82306983,16.06238012,14.3267945,15.72420635,15.96156445,15.52105524,15.35762344,17.63173068
Pacific island small states,PSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.77495638,38.58718392,38.79840321,39.57763738,41.00999562,40.59230009,38.35187773,40.10316975,45.75011297,50.52161475,50.67332725,46.75440205,44.13896114,44.98941857,45.3058152,44.15346443,48.89669645,48.0760985,44.97784959,45.17113126,44.95736069,41.04885653,43.88767392,45.19390286,42.49325939,42.02596589,39.1931067,39.2250535,42.31407027,37.45676901,43.66382832,47.2884005,49.29622403,46.8715449,44.65092648,41.06076477,40.52799122,40.54232919,43.39993407,42.03522644,25.32549646,21.27858103
Post-demographic dividend,PST,0,0,0,0,0,0,0,0,0,0,12.82430926,12.95192323,13.18665318,14.57521449,17.19263172,16.55585353,16.87415261,16.94018476,16.87619421,17.9910567,19.16946879,18.98125631,18.1594988,17.3724385,17.69273919,17.26580791,16.4715989,16.74700219,17.13272105,17.67214903,18.2263462,18.05267856,18.09766574,17.70671606,18.37800196,19.62611216,20.20470002,21.14218159,21.03453795,20.54651563,21.74543377,21.23502483,21.135989,21.63826937,23.24132544,24.2608154,25.95263535,27.34882142,28.69091492,24.69778964,27.24247413,29.51056769,29.46371228,29.99121895,30.09423003,28.61152578,27.79776335,28.99382387,29.67772184,28.7811765,26.42770074,29.04566873
French Polynesia,PYF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3198918,1.423082344,2.453210427,3.66548543,2.932623438,4.202281506,4.354281804,4.08880524,5.016000027,4.896582898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.55695843,0,20.17514273,0,0
Qatar,QAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.87575808,44.33866814,43.72574217,48.28080961,51.09563094,60.04078828,67.2833586,65.89285714,60.34277283,61.69758239,64.16822495,65.08504482,62.81773017,60.27737186,61.36235262,51.13487609,62.3196826,72.61970915,76.47241908,72.71783502,67.99811813,57.06147777,47.71384149,52.88942263,55.94186317,52.34726788,49.11887826,0
Romania,ROU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.72689125,17.60061709,27.79141511,23.01630082,24.90135304,25.63004231,26.45749361,28.19714432,23.01548056,26.66181721,21.58888431,22.10596347,24.01302936,24.21273505,25.74393627,24.53522061,24.7712265,24.71082905,26.15534462,26.02361223,32.38227144,37.05509797,37.53182457,40.03406157,41.42723374,41.38512795,41.77627913,42.02461908,41.8616969,40.38322216,37.15009008,40.84910636
Russian Federation,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.90226876,18.16206147,13.27136217,62.32246186,38.20459448,27.75837904,29.28901135,26.07298813,24.72984153,31.22120547,43.21996851,44.06044131,36.8934936,35.21259406,35.24998177,34.41789105,35.20306596,33.73047544,30.16406048,31.30956033,27.9381012,29.21556079,28.05536148,26.90732034,25.84533683,27.11109705,28.70338944,25.85448298,26.09088098,30.7932568,28.43343068,25.53121503,30.84476277
Rwanda,RWA,12.43697228,11.47540833,9.279999406,5.9375,12.00000055,12.09677582,11.27936869,10.51203191,8.739835904,7.67885329,11.50522888,10.21142663,8.281938618,11.59836154,12.16875773,9.171881595,14.57895341,14.26776612,14.780998,21.04606313,14.43652158,9.825505543,11.55255875,11.58176749,12.63143363,10.78250669,12.58431792,7.450052525,6.619559809,6.139288951,5.614609155,7.316604443,5.56840819,5.175245979,6.30258595,5.150791913,6.031370021,7.797339362,5.585063576,5.416311863,5.380475793,7.273105234,6.184389297,7.780581052,10.39842993,10.69335573,10.88890516,13.67547871,11.27847859,10.37275136,10.74843969,12.66538318,12.00069365,13.49942057,13.87574419,13.23851056,15.42960172,20.52838528,21.0980867,21.81063968,19.30704597,19.0641467
South Asia,SAS,5.888704924,5.701472358,5.585625667,5.546810805,4.944070805,4.700293643,5.604211699,5.360866192,5.32381435,4.967479145,5.330249696,5.01569113,5.095181502,5.656022485,6.005147381,6.420864314,7.588507378,7.480141912,7.034664534,7.616540899,7.226080772,7.156077025,6.875292898,6.923303164,7.217858843,6.312256553,6.371734268,6.79802706,7.246466455,8.092013512,8.243378076,9.969179871,10.48748044,11.38925472,11.34496292,12.42872949,11.90633034,12.17292077,12.54577242,12.64645701,13.61847906,13.44346062,14.60938658,15.20411264,17.36214399,18.93731677,20.33613136,19.97665783,22.33289442,19.34285695,21.0818958,22.99371643,22.75319103,23.4949692,21.48002918,18.6517811,17.57304584,17.22708932,18.09716038,17.35658091,16.79613619,18.61499915
Saudi Arabia,SAU,0,0,0,0,0,0,0,0,47.73368609,48.19018423,50.80115471,53.98412988,61.58524723,99.70359676,62.93595819,73.33378007,59.7294743,57.42053992,49.31664078,54.85636129,63.45583211,62.81866106,50.73173347,38.46866692,34.52192248,30.07109667,26.7029721,30.861745,31.32373558,33.74571424,40.33479408,38.30838857,39.10679939,34.35283039,34.00095155,37.33786424,40.02284228,39.158628,29.63237545,34.66649385,43.40527066,39.63372226,40.9487917,45.85416578,50.98530553,57.05072712,59.83190789,59.93742957,62.11150937,47.08861707,49.56977759,56.04923973,54.2708405,51.91795761,46.87529151,33.32117956,31.1442026,34.85306244,38.56536939,35.57169449,26.18290495,34.76915674
Sudan,SDN,14.55889852,13.31611085,14.61621622,16.70563231,15.53578817,14.23183803,14.3161153,15.11524031,15.11468675,15.70029535,16.34076302,15.6375502,16.01896831,14.84834344,12.70946681,12.09360486,11.22361257,9.375,7.919953067,9.955991032,10.58111218,9.619128438,9.935064935,10.59798863,8.458315847,5.74665692,4.740294485,5.522326351,3.795505323,5.341381512,4.021389103,3.335025827,5.246076309,4.230379007,4.690556222,4.969465621,6.160300235,5.343629903,6.70209367,7.779409462,15.98455706,10.90846237,11.92295558,12.77754728,14.45393395,14.61406483,15.29282278,17.12210343,20.53111545,21.76599592,20.35442616,15.74121322,12.07008767,11.68602,0.670014767,0.730366817,0.71299221,0.664361796,0.611168056,0.630574147,0.435765182,2.251364396
Senegal,SEN,11.51147733,14.51419666,13.91637174,12.07660837,11.97278632,12.01893637,12.72699641,11.7116566,13.5343026,14.69863921,16.09353404,15.32767577,18.13598678,16.85762442,25.29461609,21.54882855,21.47575059,25.61551843,17.89055418,18.84247686,16.10960488,21.34860082,19.61808547,23.72996713,22.89260972,18.73446481,16.56095996,14.32744281,15.02511567,16.38393378,17.05610165,15.51572935,14.98907126,13.5540066,21.22143908,20.65685942,18.08416539,18.33293261,18.5849659,19.00425741,17.7641496,17.7006801,19.61688005,18.21802668,19.10166288,19.80663757,19.25208464,20.55438823,20.84630126,19.39386655,19.98123883,21.30354889,22.47437442,22.34974231,21.77829674,22.6771945,21.5608581,21.93008315,22.94889488,24.98793278,20.66971776,22.31529245
Singapore,SGP,162.8256234,142.4232067,138.1212193,141.1534354,122.084612,123.2370291,123.2779168,114.2932531,125.6598845,132.1256371,126.026908,119.4634843,106.7390964,118.3366039,149.4716087,137.1215046,149.4807844,162.7589707,165.4383937,184.6773125,202.0062158,198.1826568,185.352489,166.8655736,156.4641125,152.2223147,148.7309471,164.003337,184.7141149,179.2956931,177.1925444,168.5461939,161.7259498,161.6505196,166.193359,181.1209409,175.6431124,169.2968861,166.7875705,176.7450129,188.3508903,182.8941807,184.0861181,202.5862064,213.9516954,225.1596677,228.0376171,212.7793937,228.9937709,190.844935,197.9989608,203.3277086,196.7196129,195.0777963,191.9535358,178.3846085,164.7717536,171.3970227,176.5921442,175.2741157,181.7168089,184.8354904
Solomon Islands,SLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.45095608,47.45095461,47.51026919,47.56365071,55.77919207,47.73486358,58.73650859,57.27749739,62.30401177,62.04894622,46.376471,52.7751044,53.56960151,58.93402841,49.62738732,45.03161782,45.14166906,45.32052314,40.52562783,36.46556128,27.09975856,17.53509332,21.51577018,27.0590184,31.99356042,29.10431728,30.18862299,35.26304336,37.11436588,30.4489074,37.27817195,50.81876683,51.95529682,44.63556777,42.51184381,40.33008914,40.02345472,40.00976701,43.21813221,37.64159978,27.76398756,0
Sierra Leone,SLE,0,0,0,0,29.0769943,28.86638099,27.77777778,27.0783848,23.68277738,27.62974382,31.02137105,31.26783019,27.7726496,24.63879778,24.09686326,25.10850227,21.54001435,19.7195089,19.82263021,19.90489655,22.8645608,23.01501316,15.75568713,11.07083844,10.62465653,14.82245064,11.9168357,31.9642233,28.7246765,23.91764149,34.6898949,31.24937598,31.59094322,24.28254806,29.51154637,18.58843638,17.4452346,13.19969466,14.0615622,13.8278916,18.13484356,7.839941647,8.549424894,13.9213495,16.47069256,17.57306433,16.86538448,15.60358163,13.51919175,13.49976875,16.79496682,16.26669339,32.90532706,28.62675705,30.76003938,19.36254453,24.91409326,26.19289508,17.46729933,18.24693608,15.09106999,0
El Salvador,SLV,0,0,0,0,0,26.38654696,24.66219124,25.6381889,25.34859518,23.18658281,24.8349398,24.63157185,29.0950527,29.96006434,32.41770115,33.04672563,35.54383341,38.16510388,30.2663685,36.97151081,34.16154725,26.67869041,22.777403,24.48851765,21.75413909,22.32376617,24.66816231,18.99230423,15.81068193,13.23778818,18.49698742,17.2257734,16.13291556,19.37230314,19.92272297,21.55450126,21.1409879,26.02183653,24.3865859,24.39640145,26.82727023,25.00929206,25.51308946,25.92342076,25.90621048,25.26656688,25.93967834,25.56703455,26.74058717,23.95120449,26.94666933,28.98177756,28.57106118,29.72489605,29.55287523,29.48617302,28.4585905,29.02976438,28.93437378,29.67584079,25.53042528,29.54716125
San Marino,SMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.4526794,173.0681733,168.778679,166.5974987,163.9972366,164.4786983,0
Somalia,SOM,12.71525647,15.99705086,12.79403108,15.86887069,15.98045227,17.15205914,14.95866493,13.6506467,14.89257344,15.9897338,11.51359457,13.26102765,15.73721304,13.90939198,17.46280177,12.46311578,10.0338401,20.26162188,25.84036768,24.3054171,33.17983944,24.82086502,25.96804115,23.62723772,14.58875358,6.33012834,6.963501892,6.690683106,4.822543208,7.683080986,9.786747186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.61429431,20.92809915,19.46823804,19.29519733,17.72151899,19.1259908,17.4626652,16.91244429,17.89830988
Serbia,SRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.165689391,11.21688046,13.52492736,18.7252631,10.74219519,8.783037353,20.68742176,20.09419374,23.14600944,25.13660193,27.96497848,29.44194466,27.28982477,28.44314007,26.34777847,32.25561225,33.00182495,35.84480698,39.85150491,42.07752896,45.1772418,48.51709354,50.47152864,50.4345613,51.01092315,48.23837987,54.40052936
Sub-Saharan Africa (excluding high income),SSA,19.34727616,19.80932261,19.2963194,18.26396456,20.41408586,19.2304538,19.00942785,19.80170101,20.33452163,19.19688895,17.93424749,18.38051716,19.60677584,21.00748025,25.6125029,22.80299737,23.10522573,25.82096796,24.68869293,27.61318488,30.83020778,18.47270808,17.00372127,17.73488689,19.77190822,21.09042796,20.992007,23.11204915,22.02906399,24.00330286,22.21557055,21.03148026,23.17741963,22.96120905,24.15100369,26.12003794,26.6826291,27.03620427,24.98478451,25.4847391,29.30071871,28.36452481,28.10052605,27.20521757,26.17153719,27.58341593,30.64440767,29.81073469,33.14355433,26.33425115,29.52038151,32.48411371,31.52981044,26.49191753,25.58080937,20.37681666,19.60814942,21.04278957,23.92876879,22.66611386,20.56038955,24.41534165
South Sudan,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.02706011,60.31431413,61.43448282,66.07612038,42.83205236,9.740757859,38.39161729,36.65134928,0,0,0,0,0,0
Sub-Saharan Africa,SSF,19.33536807,19.79775447,19.28498936,18.25351169,20.40139845,19.21925625,18.9985336,19.79021309,20.32350414,19.18719736,17.92545762,18.37057165,19.59449083,20.99485645,25.59816364,22.79018157,23.09262497,25.80544607,24.67411068,27.59436237,30.80643963,18.46083455,16.99277848,17.72496589,19.7617889,21.07839211,20.97225169,23.0888884,22.00918898,23.98003382,22.19968502,21.01482386,23.15257121,22.93431022,24.12013417,26.08741569,26.67570858,27.01688882,24.96904979,25.47370221,29.3702394,28.45358731,28.18290028,27.28667558,26.23118731,27.64131069,30.70170341,29.86756539,33.19564249,26.39118211,29.56349813,32.52543811,31.57213837,26.5394377,25.63553632,20.43658156,19.67505442,21.1160778,23.99616774,22.73103573,20.59427842,24.4491754
Small states,SST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.97032792,60.2973871,60.45054412,58.70478763,55.53142845,58.10152775,61.13466123,58.44627195,56.82381778,56.35414951,57.30138289,58.21365252,58.69925245,58.75151154,61.53970909,54.65841756,60.66664132,68.94258058,71.10569643,69.84495235,66.75552241,59.2959876,55.01426724,57.64110536,59.87425451,58.03809151,53.62654043,0
Sao Tome and Principe,STP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.74771024,54.12479841,56.90864096,44.1248355,52.54731927,0,0,0,0,0,0,0,0,0,0,0
Slovak Republic,SVK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.81348422,41.58058739,63.23921639,52.45409651,55.32432745,53.92631176,49.29275617,53.60898141,45.51692149,46.34770647,53.20546841,57.11818541,56.97049518,62.33434889,69.04632475,72.30189346,81.23985332,83.38086142,80.14799535,68.03611809,76.86636183,84.70252044,91.18848469,93.78886502,91.71457699,91.87320492,93.7552716,95.32936619,96.28878672,92.26478559,85.43677477,93.85891277
Slovenia,SVN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4376795,46.13090086,47.56180577,47.49614507,44.10613595,50.13517655,51.74663422,52.32118747,51.0035945,55.05478843,59.81127078,64.87021542,67.89907159,66.31325282,57.26428852,64.2748226,70.24714581,72.89158893,74.21647517,76.15174214,77.14867826,77.59816683,83.12550558,84.81520323,83.96346817,77.88301116,83.52867397
