Country_num,Country_iso,Year,Temperature
C478,MRT,1926,28.355
C500,MSR,1926,24.6916666666667
C474,MTQ,1926,25.5341666666667
C480,MUS,1926,22.7283333333333
C454,MWI,1926,22.2
C458,MYS,1926,25.9708333333333
C175,MYT,1926,25.3833333333333
C516,NAM,1926,19.8116666666667
C540,NCL,1926,22.2541666666667
C562,NER,1926,27.7566666666667
C574,NFK,1926,18.7083333333333
C566,NGA,1926,27.1183333333333
C558,NIC,1926,25.3466666666667
C570,NIU,1926,24.3933333333333
C528,NLD,1926,9.8525
C578,NOR,1926,0.876666666666667
C524,NPL,1926,13.1041666666667
C520,NRU,1926,27.7333333333333
C554,NZL,1926,9.585
C512,OMN,1926,27.0033333333333
C586,PAK,1926,20.0366666666667
C591,PAN,1926,25.2716666666667
C612,PCN,1926,
C604,PER,1926,19.7583333333333
C608,PHL,1926,25.4183333333333
C585,PLW,1926,27.275
C598,PNG,1926,24.8941666666667
C616,POL,1926,8.08583333333333
C630,PRI,1926,23.7916666666667
C408,PRK,1926,5.4675
C620,PRT,1926,15.3716666666667
C600,PRY,1926,24.1191666666667
C275,PSE,1926,18.485
C258,PYF,1926,21.45
C634,QAT,1926,26.6933333333333
C638,REU,1926,19.8458333333333
C642,ROU,1926,9.74666666666667
C643,RUS,1926,-5.07666666666667
C646,RWA,1926,18.775
C682,SAU,1926,24.985
C729,SDN,1926,27.145
C686,SEN,1926,28.5
C702,SGP,1926,27.3083333333333
C654,SHN,1926,17.2833333333333
C744,SJM,1926,-9.4125
C090,SLB,1926,25.6025
C694,SLE,1926,26.175
C222,SLV,1926,24.5483333333333
C674,SMR,1926,11.9033333333333
C706,SOM,1926,26.8566666666667
C688,SRB,1926,11.0441666666667
C728,SSD,1926,27.195
C678,STP,1926,23.9
C740,SUR,1926,26.1841666666667
C703,SVK,1926,8.36333333333333
C705,SVN,1926,8.98083333333333
C752,SWE,1926,1.60083333333333
C748,SWZ,1926,19.5283333333333
C690,SYC,1926,26.5541666666667
C760,SYR,1926,17.9125
C796,TCA,1926,25.5416666666667
C148,TCD,1926,27.21
C768,TGO,1926,26.8966666666667
C764,THA,1926,26.5725
C762,TJK,1926,2.99333333333333
C772,TKL,1926,28.1583333333333
C795,TKM,1926,15.4316666666667
C626,TLS,1926,24.9766666666667
C776,TON,1926,24.2916666666667
C780,TTO,1926,25.8225
C788,TUN,1926,19.58
C792,TUR,1926,11.0825
C798,TUV,1926,27.9866666666667
C834,TZA,1926,22.54
C800,UGA,1926,22.7241666666667
C804,UKR,1926,8.11083333333333
C858,URY,1926,17.8866666666667
C840,USA,1926,8.9675
C860,UZB,1926,12.5833333333333
C670,VCT,1926,25.2916666666667
C862,VEN,1926,25.1125
C092,VGB,1926,25.5166666666667
C850,VIR,1926,25.95
C704,VNM,1926,24.5
C548,VUT,1926,24.1608333333333
C876,WLF,1926,26.925
C882,WSM,1926,26.8691666666667
C887,YEM,1926,25.0941666666667
C710,ZAF,1926,17.1141666666667
C894,ZMB,1926,21.545
C716,ZWE,1926,21.06
C533,ABW,1927,27.8333333333333
C004,AFG,1927,12.3458333333333
C024,AGO,1927,21.2733333333333
C660,AIA,1927,26.2333333333333
C008,ALB,1927,12.5466666666667
C020,AND,1927,7.12333333333333
C784,ARE,1927,27.2975
C032,ARG,1927,14.8283333333333
C051,ARM,1927,6.98833333333333
C016,ASM,1927,26.7416666666667
C028,ATG,1927,25.7666666666667
C036,AUS,1927,21.3441666666667
C040,AUT,1927,6.21166666666667
C031,AZE,1927,12.3733333333333
C108,BDI,1927,20
C056,BEL,1927,9.31833333333333
C204,BEN,1927,27.0275
C854,BFA,1927,27.5641666666667
C050,BGD,1927,25.12
C100,BGR,1927,11.0866666666667
C048,BHR,1927,26.4491666666667
C044,BHS,1927,24.4366666666667
C070,BIH,1927,9.69833333333333
C112,BLR,1927,5.7175
C084,BLZ,1927,25.0675
C060,BMU,1927,21.3833333333333
C068,BOL,1927,20.925
C076,BRA,1927,24.4275
C052,BRB,1927,25.5475
C096,BRN,1927,26.5783333333333
C064,BTN,1927,9.63916666666667
C072,BWA,1927,21.2041666666667
C140,CAF,1927,25.1566666666667
C124,CAN,1927,-5.72416666666667
C166,CCK,1927,26.4333333333333
C756,CHE,1927,5.40416666666667
C152,CHL,1927,9.31333333333333
C156,CHN,1927,6.745
C384,CIV,1927,25.6508333333333
C120,CMR,1927,24.6325
C180,COD,1927,23.9933333333333
C178,COG,1927,24.3766666666667
C184,COK,1927,24.2416666666667
C170,COL,1927,24.2708333333333
C174,COM,1927,23.0566666666667
C132,CPV,1927,22.9666666666667
C188,CRI,1927,24.2791666666667
C192,CUB,1927,25.0658333333333
C162,CXR,1927,25.2916666666667
C136,CYM,1927,27.2416666666667
C196,CYP,1927,18.4916666666667
C203,CZE,1927,7.19083333333333
C276,DEU,1927,8.19083333333333
C262,DJI,1927,27.8966666666667
C212,DMA,1927,25.5633333333333
C208,DNK,1927,7.29333333333333
C214,DOM,1927,23.2941666666667
C012,DZA,1927,22.9341666666667
C218,ECU,1927,21.0716666666667
C818,EGY,1927,22.7791666666667
C232,ERI,1927,26.0908333333333
C732,ESH,1927,23.5083333333333
C724,ESP,1927,12.84
C233,EST,1927,4.6125
C231,ETH,1927,22.9016666666667
C246,FIN,1927,0.645833333333333
C242,FJI,1927,24.3691666666667
C238,FLK,1927,6.09833333333333
C250,FRA,1927,10.4658333333333
C234,FRO,1927,5.30666666666667
C583,FSM,1927,26.4666666666667
C266,GAB,1927,24.7991666666667
C826,GBR,1927,8.21916666666667
C268,GEO,1927,8.14083333333333
C288,GHA,1927,26.375
C292,GIB,1927,17.1583333333333
C324,GIN,1927,24.7808333333333
C312,GLP,1927,24.7366666666667
C270,GMB,1927,27.5275
C624,GNB,1927,27.1358333333333
C226,GNQ,1927,24.3175
C300,GRC,1927,14.31
C308,GRD,1927,25.2083333333333
C304,GRL,1927,-19.2325
C320,GTM,1927,22.9016666666667
C254,GUF,1927,25.6783333333333
C316,GUM,1927,27.6366666666667
C328,GUY,1927,25.1791666666667
C340,HND,1927,24.1225
C191,HRV,1927,10.9441666666667
C332,HTI,1927,23.8708333333333
C348,HUN,1927,10.7008333333333
C360,IDN,1927,25.5458333333333
C356,IND,1927,24.0025
C086,IOT,1927,27.4333333333333
C372,IRL,1927,9.06666666666667
C364,IRN,1927,17.1141666666667
C368,IRQ,1927,21.9391666666667
C352,ISL,1927,1.365
C376,ISR,1927,19.4108333333333
C380,ITA,1927,12.62
C388,JAM,1927,24.9675
C400,JOR,1927,18.8066666666667
C392,JPN,1927,10.1575
C398,KAZ,1927,5.52166666666667
C404,KEN,1927,24.605
C417,KGZ,1927,1.62916666666667
C116,KHM,1927,26.5008333333333
C296,KIR,1927,27.495
C659,KNA,1927,25.9833333333333
C410,KOR,1927,10.7058333333333
C414,KWT,1927,25.1208333333333
C418,LAO,1927,23.7108333333333
C422,LBN,1927,14.7333333333333
C430,LBR,1927,24.6558333333333
C434,LBY,1927,22.2283333333333
C662,LCA,1927,25.915
C438,LIE,1927,6.39
C144,LKA,1927,26.3366666666667
C426,LSO,1927,11.4883333333333
C440,LTU,1927,5.71916666666667
C442,LUX,1927,8.6475
C428,LVA,1927,5.18166666666667
C446,MAC,1927,22.2083333333333
C504,MAR,1927,17.3433333333333
C492,MCO,1927,12.4916666666667
C498,MDA,1927,10.1125
C450,MDG,1927,22.9066666666667
C462,MDV,1927,27.625
C484,MEX,1927,20.6958333333333
C584,MHL,1927,27.675
C807,MKD,1927,10.82
C466,MLI,1927,27.6483333333333
C470,MLT,1927,19.09
C104,MMR,1927,23.36
C499,MNE,1927,9.56666666666667
C496,MNG,1927,-0.4825
C580,MNP,1927,27.5666666666667
C508,MOZ,1927,23.6333333333333
C478,MRT,1927,27.9191666666667
C500,MSR,1927,24.3083333333333
C474,MTQ,1927,25.2333333333333
C480,MUS,1927,22.6883333333333
C454,MWI,1927,21.925
C458,MYS,1927,25.8858333333333
C175,MYT,1927,24.9166666666667
C516,NAM,1927,19.9341666666667
C540,NCL,1927,22.3466666666667
C562,NER,1927,27.8316666666667
C574,NFK,1927,18.8583333333333
C566,NGA,1927,27.0341666666667
C558,NIC,1927,25.3575
C570,NIU,1927,24.5958333333333
C528,NLD,1927,9.16833333333333
C578,NOR,1927,0.579166666666667
C524,NPL,1927,13.1758333333333
C520,NRU,1927,28.8583333333333
C554,NZL,1927,9.39416666666667
C512,OMN,1927,27.0141666666667
C586,PAK,1927,19.8708333333333
C591,PAN,1927,25.0491666666667
C612,PCN,1927,
C604,PER,1927,19.6891666666667
C608,PHL,1927,25.5416666666667
C585,PLW,1927,27.3166666666667
C598,PNG,1927,24.5875
C616,POL,1927,7.42333333333333
C630,PRI,1927,23.4275
C408,PRK,1927,5.63083333333333
C620,PRT,1927,14.7066666666667
C600,PRY,1927,23.3708333333333
C275,PSE,1927,18.8483333333333
C258,PYF,1927,21.45
C634,QAT,1927,26.8516666666667
C638,REU,1927,19.5783333333333
C642,ROU,1927,9.65083333333333
C643,RUS,1927,-5.32166666666667
C646,RWA,1927,18.6625
C682,SAU,1927,25.1291666666667
C729,SDN,1927,27.5025
C686,SEN,1927,28.0908333333333
C702,SGP,1927,27.0916666666667
C654,SHN,1927,17.325
C744,SJM,1927,-9.525
C090,SLB,1927,25.6
C694,SLE,1927,25.6341666666667
C222,SLV,1927,24.6033333333333
C674,SMR,1927,12.02
C706,SOM,1927,26.8141666666667
C688,SRB,1927,11.0491666666667
C728,SSD,1927,27.3816666666667
C678,STP,1927,23.9
C740,SUR,1927,25.7366666666667
C703,SVK,1927,7.87
C705,SVN,1927,8.8225
C752,SWE,1927,1.5525
C748,SWZ,1927,19.6708333333333
C690,SYC,1927,26.5125
C760,SYR,1927,18.0383333333333
C796,TCA,1927,25.2833333333333
C148,TCD,1927,27.2133333333333
C768,TGO,1927,26.1641666666667
C764,THA,1927,26.26
C762,TJK,1927,2.89666666666667
C772,TKL,1927,28.1833333333333
C795,TKM,1927,15.3533333333333
C626,TLS,1927,24.9475
C776,TON,1927,24.4416666666667
C780,TTO,1927,25.33
C788,TUN,1927,19.6683333333333
C792,TUR,1927,11.1625
C798,TUV,1927,27.9866666666667
C834,TZA,1927,22.3733333333333
C800,UGA,1927,22.535
C804,UKR,1927,7.87333333333333
C858,URY,1927,17.5991666666667
C840,USA,1927,8.53333333333333
C860,UZB,1927,12.3433333333333
C670,VCT,1927,24.95
C862,VEN,1927,24.5716666666667
C092,VGB,1927,25.15
C850,VIR,1927,25.5833333333333
C704,VNM,1927,24.3908333333333
C548,VUT,1927,24.1608333333333
C876,WLF,1927,27
C882,WSM,1927,26.9775
C887,YEM,1927,25.0941666666667
C710,ZAF,1927,17.5491666666667
C894,ZMB,1927,21.35
C716,ZWE,1927,20.8558333333333
C533,ABW,1928,28
C004,AFG,1928,11.8508333333333
C024,AGO,1928,21.4858333333333
C660,AIA,1928,26.2583333333333
C008,ALB,1928,11.9941666666667
C020,AND,1928,7.33333333333333
C784,ARE,1928,27.135
C032,ARG,1928,14.2308333333333
C051,ARM,1928,5.865
C016,ASM,1928,26.5333333333333
C028,ATG,1928,25.8083333333333
C036,AUS,1928,21.7708333333333
C040,AUT,1928,6.37833333333333
C031,AZE,1928,11.1958333333333
C108,BDI,1928,20.1166666666667
C056,BEL,1928,9.80333333333333
C204,BEN,1928,26.9958333333333
C854,BFA,1928,27.7516666666667
C050,BGD,1928,25.4683333333333
C100,BGR,1928,10.2375
C048,BHR,1928,26.36
C044,BHS,1928,24.0891666666667
C070,BIH,1928,9.36583333333333
C112,BLR,1928,5.425
C084,BLZ,1928,24.9516666666667
C060,BMU,1928,21.3833333333333
C068,BOL,1928,21.0675
C076,BRA,1928,24.5708333333333
C052,BRB,1928,25.6025
C096,BRN,1928,26.5783333333333
C064,BTN,1928,10.0333333333333
C072,BWA,1928,21.5758333333333
C140,CAF,1928,25.265
C124,CAN,1928,-4.72083333333333
C166,CCK,1928,26.4333333333333
C756,CHE,1928,5.79
C152,CHL,1928,8.96916666666667
C156,CHN,1928,6.76333333333333
C384,CIV,1928,25.6666666666667
C120,CMR,1928,24.45
C180,COD,1928,24.0425
C178,COG,1928,24.4033333333333
C184,COK,1928,23.5916666666667
C170,COL,1928,24.4116666666667
C174,COM,1928,23.0975
C132,CPV,1928,22.6325
C188,CRI,1928,24.2791666666667
C192,CUB,1928,24.775
C162,CXR,1928,25.275
C136,CYM,1928,26.9166666666667
C196,CYP,1928,18.2966666666667
C203,CZE,1928,7.45833333333333
C276,DEU,1928,8.50416666666667
C262,DJI,1928,27.9116666666667
C212,DMA,1928,25.6033333333333
C208,DNK,1928,7.32833333333333
C214,DOM,1928,23.2783333333333
C012,DZA,1928,22.9191666666667
C218,ECU,1928,21.0825
C818,EGY,1928,23.0483333333333
C232,ERI,1928,26.54
C732,ESH,1928,23.3008333333333
C724,ESP,1928,12.88
C233,EST,1928,4.55416666666667
C231,ETH,1928,23.2358333333333
C246,FIN,1928,0.919166666666667
C242,FJI,1928,24.3633333333333
C238,FLK,1928,6.08083333333333
C250,FRA,1928,10.9491666666667
C234,FRO,1928,5.585
C583,FSM,1928,25.9333333333333
C266,GAB,1928,24.82
C826,GBR,1928,8.46916666666667
C268,GEO,1928,7.13166666666667
C288,GHA,1928,26.4441666666667
C292,GIB,1928,17.025
C324,GIN,1928,24.6875
C312,GLP,1928,24.7741666666667
C270,GMB,1928,27.25
C624,GNB,1928,26.8966666666667
C226,GNQ,1928,24.3183333333333
C300,GRC,1928,13.6258333333333
C308,GRD,1928,25.2916666666667
C304,GRL,1928,-18.3066666666667
C320,GTM,1928,22.8825
C254,GUF,1928,25.685
C316,GUM,1928,27.5808333333333
C328,GUY,1928,25.2691666666667
C340,HND,1928,24.0483333333333
C191,HRV,1928,10.6983333333333
C332,HTI,1928,23.8016666666667
C348,HUN,1928,10.4608333333333
C360,IDN,1928,25.5533333333333
C356,IND,1928,24.3783333333333
C086,IOT,1928,27.4333333333333
C372,IRL,1928,9.28083333333333
C364,IRN,1928,16.4833333333333
C368,IRQ,1928,21.6391666666667
C352,ISL,1928,2.07083333333333
C376,ISR,1928,19.6366666666667
C380,ITA,1928,12.5075
C388,JAM,1928,24.8158333333333
C400,JOR,1928,19.0508333333333
C392,JPN,1928,10.4725
C398,KAZ,1928,4.58666666666667
C404,KEN,1928,24.9741666666667
C417,KGZ,1928,0.565833333333334
C116,KHM,1928,26.5983333333333
C296,KIR,1928,27.495
C659,KNA,1928,26.0416666666667
C410,KOR,1928,10.6883333333333
C414,KWT,1928,24.9475
C418,LAO,1928,23.8425
C422,LBN,1928,14.6425
C430,LBR,1928,24.5441666666667
C434,LBY,1928,22.175
C662,LCA,1928,25.94
C438,LIE,1928,6.75583333333333
C144,LKA,1928,26.5391666666667
C426,LSO,1928,11.0741666666667
C440,LTU,1928,5.61833333333333
C442,LUX,1928,9.1675
C428,LVA,1928,5.07416666666667
C446,MAC,1928,22.6833333333333
C504,MAR,1928,17.2933333333333
C492,MCO,1928,12.75
C498,MDA,1928,9.19916666666667
C450,MDG,1928,23.0433333333333
C462,MDV,1928,27.625
C484,MEX,1928,20.4125
C584,MHL,1928,27.6416666666667
C807,MKD,1928,10.1658333333333
C466,MLI,1928,27.8241666666667
C470,MLT,1928,18.695
C104,MMR,1928,23.6558333333333
C499,MNE,1928,9.07916666666667
C496,MNG,1928,-0.835
C580,MNP,1928,27.5083333333333
C508,MOZ,1928,24.0083333333333
C478,MRT,1928,27.7508333333333
C500,MSR,1928,24.3666666666667
C474,MTQ,1928,25.2833333333333
C480,MUS,1928,22.6966666666667
C454,MWI,1928,22.3108333333333
C458,MYS,1928,25.895
C175,MYT,1928,25.0083333333333
C516,NAM,1928,19.985
C540,NCL,1928,22.2541666666667
C562,NER,1928,27.545
C574,NFK,1928,18.7833333333333
C566,NGA,1928,26.675
C558,NIC,1928,25.3391666666667
C570,NIU,1928,24.3175
C528,NLD,1928,9.54416666666667
C578,NOR,1928,0.675
C524,NPL,1928,13.7283333333333
C520,NRU,1928,28.7583333333333
C554,NZL,1928,10.4183333333333
C512,OMN,1928,26.8958333333333
C586,PAK,1928,20.2983333333333
C591,PAN,1928,25.1116666666667
C612,PCN,1928,
C604,PER,1928,19.7116666666667
C608,PHL,1928,25.6491666666667
C585,PLW,1928,27.4
C598,PNG,1928,24.6808333333333
C616,POL,1928,7.47333333333333
C630,PRI,1928,23.4591666666667
C408,PRK,1928,5.49166666666667
C620,PRT,1928,14.6475
C600,PRY,1928,23.2316666666667
C275,PSE,1928,19.0666666666667
C258,PYF,1928,21.45
C634,QAT,1928,26.7316666666667
C638,REU,1928,19.6166666666667
C642,ROU,1928,8.89916666666667
C643,RUS,1928,-5.4975
C646,RWA,1928,18.7891666666667
C682,SAU,1928,25.1133333333333
C729,SDN,1928,27.9708333333333
C686,SEN,1928,27.7991666666667
C702,SGP,1928,27.0916666666667
C654,SHN,1928,17.4333333333333
C744,SJM,1928,-9.01166666666667
C090,SLB,1928,25.6025
C694,SLE,1928,25.4958333333333
C222,SLV,1928,24.57
C674,SMR,1928,11.87
C706,SOM,1928,27.2783333333333
C688,SRB,1928,10.54
C728,SSD,1928,27.6091666666667
C678,STP,1928,23.9
C740,SUR,1928,25.7966666666667
C703,SVK,1928,7.83916666666667
C705,SVN,1928,8.69166666666667
C752,SWE,1928,1.51916666666667
C748,SWZ,1928,19.5241666666667
C690,SYC,1928,25.8625
C760,SYR,1928,17.765
C796,TCA,1928,25.2166666666667
C148,TCD,1928,27.29
C768,TGO,1928,26.2075
C764,THA,1928,26.3991666666667
C762,TJK,1928,2.0825
C772,TKL,1928,28.0666666666667
C795,TKM,1928,14.2616666666667
C626,TLS,1928,24.7858333333333
C776,TON,1928,24.225
C780,TTO,1928,25.4266666666667
C788,TUN,1928,19.4466666666667
C792,TUR,1928,10.3916666666667
C798,TUV,1928,27.9866666666667
C834,TZA,1928,22.5583333333333
C800,UGA,1928,22.7358333333333
C804,UKR,1928,7.12083333333333
C858,URY,1928,16.9608333333333
C840,USA,1928,8.69916666666667
C860,UZB,1928,11.2858333333333
C670,VCT,1928,25.0166666666667
C862,VEN,1928,24.7308333333333
C092,VGB,1928,25.1833333333333
C850,VIR,1928,25.6083333333333
C704,VNM,1928,24.4941666666667
C548,VUT,1928,24.1608333333333
C876,WLF,1928,26.8416666666667
C882,WSM,1928,26.7775
C887,YEM,1928,25.0691666666667
C710,ZAF,1928,17.2116666666667
C894,ZMB,1928,21.91
C716,ZWE,1928,21.4133333333333
C533,ABW,1929,27.8166666666667
C004,AFG,1929,11.5841666666667
C024,AGO,1929,21.3283333333333
C660,AIA,1929,25.8916666666667
C008,ALB,1929,11.2141666666667
C020,AND,1929,6.79
C784,ARE,1929,27.0891666666667
C032,ARG,1929,14.9491666666667
C051,ARM,1929,6.32666666666667
C016,ASM,1929,26.3166666666667
C028,ATG,1929,25.475
C036,AUS,1929,20.9766666666667
C040,AUT,1929,5.59166666666667
C031,AZE,1929,11.585
C108,BDI,1929,19.0108333333333
C056,BEL,1929,8.94833333333333
C204,BEN,1929,26.7675
C854,BFA,1929,27.6466666666667
C050,BGD,1929,25.2158333333333
C100,BGR,1929,9.81
C048,BHR,1929,26.2725
C044,BHS,1929,24.8258333333333
C070,BIH,1929,8.53583333333333
C112,BLR,1929,4.93583333333333
C084,BLZ,1929,25.1975
C060,BMU,1929,21.4166666666667
C068,BOL,1929,20.9175
C076,BRA,1929,24.4383333333333
C052,BRB,1929,25.4441666666667
C096,BRN,1929,26.5783333333333
C064,BTN,1929,9.76666666666667
C072,BWA,1929,21.39
C140,CAF,1929,24.8925
C124,CAN,1929,-5.76416666666667
C166,CCK,1929,26.4333333333333
C756,CHE,1929,4.98416666666667
C152,CHL,1929,9.36916666666667
C156,CHN,1929,6.57916666666667
C384,CIV,1929,25.6608333333333
C120,CMR,1929,24.3158333333333
C180,COD,1929,23.94
C178,COG,1929,24.3258333333333
C184,COK,1929,23.4666666666667
C170,COL,1929,24.4333333333333
C174,COM,1929,23.1483333333333
C132,CPV,1929,22.6766666666667
C188,CRI,1929,24.2791666666667
C192,CUB,1929,25.3508333333333
C162,CXR,1929,25.1333333333333
C136,CYM,1929,27.4833333333333
C196,CYP,1929,17.7641666666667
C203,CZE,1929,6.67333333333333
C276,DEU,1929,7.82666666666667
C262,DJI,1929,27.8841666666667
C212,DMA,1929,25.3916666666667
C208,DNK,1929,6.75666666666667
C214,DOM,1929,23.025
C012,DZA,1929,22.7458333333333
C218,ECU,1929,21.1075
C818,EGY,1929,22.44
C232,ERI,1929,25.82
C732,ESH,1929,23.0675
C724,ESP,1929,12.795
C233,EST,1929,4.23166666666667
C231,ETH,1929,22.5483333333333
C246,FIN,1929,1.11416666666667
C242,FJI,1929,24.3616666666667
C238,FLK,1929,6.09666666666667
C250,FRA,1929,10.1766666666667
C234,FRO,1929,5.7625
C583,FSM,1929,25.9
C266,GAB,1929,24.76
C826,GBR,1929,8.16416666666667
C268,GEO,1929,7.49833333333333
C288,GHA,1929,26.3383333333333
C292,GIB,1929,17.1333333333333
C324,GIN,1929,24.5908333333333
C312,GLP,1929,24.5016666666667
C270,GMB,1929,27.1383333333333
C624,GNB,1929,26.805
C226,GNQ,1929,24.3175
C300,GRC,1929,12.9233333333333
C308,GRD,1929,25.0416666666667
C304,GRL,1929,-18.4616666666667
C320,GTM,1929,23.035
C254,GUF,1929,25.5225
C316,GUM,1929,27.1783333333333
C328,GUY,1929,25.085
C340,HND,1929,24.1891666666667
C191,HRV,1929,9.95916666666667
C332,HTI,1929,23.7158333333333
C348,HUN,1929,9.6325
C360,IDN,1929,25.4175
C356,IND,1929,24.2033333333333
C086,IOT,1929,27.4333333333333
C372,IRL,1929,9.09083333333333
C364,IRN,1929,16.4391666666667
C368,IRQ,1929,21.6025
C352,ISL,1929,1.98833333333333
C376,ISR,1929,18.9558333333333
C380,ITA,1929,11.8058333333333
C388,JAM,1929,25.0958333333333
C400,JOR,1929,18.3941666666667
C392,JPN,1929,10.195
C398,KAZ,1929,4.585
C404,KEN,1929,22.7325
C417,KGZ,1929,0.1375
C116,KHM,1929,26.5358333333333
C296,KIR,1929,28.02
C659,KNA,1929,25.6833333333333
C410,KOR,1929,10.895
C414,KWT,1929,24.8833333333333
C418,LAO,1929,23.88
C422,LBN,1929,14.1516666666667
C430,LBR,1929,24.5183333333333
C434,LBY,1929,21.925
C662,LCA,1929,25.7733333333333
C438,LIE,1929,5.95583333333333
C144,LKA,1929,26.225
C426,LSO,1929,11.1916666666667
C440,LTU,1929,4.98416666666667
C442,LUX,1929,8.36333333333333
C428,LVA,1929,4.53166666666667
C446,MAC,1929,22.6666666666667
C504,MAR,1929,17.2708333333333
C492,MCO,1929,12.05
C498,MDA,1929,8.91333333333333
C450,MDG,1929,23.1683333333333
C462,MDV,1929,27.625
C484,MEX,1929,20.2683333333333
C584,MHL,1929,27.5833333333333
C807,MKD,1929,9.47166666666667
C466,MLI,1929,27.6641666666667
C470,MLT,1929,17.91
C104,MMR,1929,23.565
C499,MNE,1929,8.30666666666667
C496,MNG,1929,-1.02833333333333
C580,MNP,1929,27.0916666666667
C508,MOZ,1929,23.97
C478,MRT,1929,27.5658333333333
C500,MSR,1929,24.05
C474,MTQ,1929,25.0958333333333
C480,MUS,1929,22.7125
C454,MWI,1929,22.2416666666667
C458,MYS,1929,25.7558333333333
C175,MYT,1929,25.0833333333333
C516,NAM,1929,19.96
C540,NCL,1929,22.42
C562,NER,1929,27.32
C574,NFK,1929,19.0833333333333
C566,NGA,1929,26.3666666666667
C558,NIC,1929,25.3766666666667
C570,NIU,1929,24.07
C528,NLD,1929,8.67666666666667
C578,NOR,1929,0.921666666666667
C524,NPL,1929,13.515
C520,NRU,1929,28.4666666666667
C554,NZL,1929,9.71083333333333
C512,OMN,1929,26.9075
C586,PAK,1929,20.0475
C591,PAN,1929,25.1375
C612,PCN,1929,
C604,PER,1929,19.6533333333333
C608,PHL,1929,25.235
C585,PLW,1929,26.925
C598,PNG,1929,24.2841666666667
C616,POL,1929,6.6925
C630,PRI,1929,23.0883333333333
C408,PRK,1929,5.59916666666667
C620,PRT,1929,14.8966666666667
C600,PRY,1929,23.3383333333333
C275,PSE,1929,18.3691666666667
C258,PYF,1929,21.45
C634,QAT,1929,26.6483333333333
C638,REU,1929,19.6566666666667
C642,ROU,1929,8.38416666666667
C643,RUS,1929,-5.97
C646,RWA,1929,17.5616666666667
C682,SAU,1929,24.9608333333333
C729,SDN,1929,26.935
C686,SEN,1929,27.6875
C702,SGP,1929,26.8833333333333
C654,SHN,1929,17.2333333333333
C744,SJM,1929,-9.87083333333333
C090,SLB,1929,25.6
C694,SLE,1929,25.4216666666667
C222,SLV,1929,24.6741666666667
C674,SMR,1929,11.2283333333333
C706,SOM,1929,26.4066666666667
C688,SRB,1929,9.74833333333333
C728,SSD,1929,26.7866666666667
C678,STP,1929,23.9
C740,SUR,1929,25.6041666666667
C703,SVK,1929,6.96333333333333
C705,SVN,1929,8.03333333333333
C752,SWE,1929,1.875
C748,SWZ,1929,19.4441666666667
C690,SYC,1929,25.6458333333333
C760,SYR,1929,17.5566666666667
C796,TCA,1929,25.2416666666667
C148,TCD,1929,26.7266666666667
C768,TGO,1929,26.0425
C764,THA,1929,26.3991666666667
C762,TJK,1929,1.77083333333333
C772,TKL,1929,28.0083333333333
C795,TKM,1929,14.0933333333333
C626,TLS,1929,24.4825
C776,TON,1929,24.025
C780,TTO,1929,25.2025
C788,TUN,1929,18.7891666666667
C792,TUR,1929,10.4208333333333
C798,TUV,1929,27.9866666666667
C834,TZA,1929,21.0683333333333
C800,UGA,1929,20.8266666666667
C804,UKR,1929,6.96
C858,URY,1929,17.645
C840,USA,1929,8.26083333333333
C860,UZB,1929,11.1175
C670,VCT,1929,24.8333333333333
C862,VEN,1929,24.6058333333333
C092,VGB,1929,24.8083333333333
C850,VIR,1929,25.2583333333333
C704,VNM,1929,24.4966666666667
C548,VUT,1929,24.1608333333333
C876,WLF,1929,26.7333333333333
C882,WSM,1929,26.5858333333333
C887,YEM,1929,25.075
C710,ZAF,1929,17.2591666666667
C894,ZMB,1929,21.7308333333333
C716,ZWE,1929,21.2125
C533,ABW,1930,27.975
C004,AFG,1930,11.5408333333333
C024,AGO,1930,21.3066666666667
C660,AIA,1930,26.1666666666667
C008,ALB,1930,12.2041666666667
C020,AND,1930,7.33583333333333
C784,ARE,1930,27.0416666666667
C032,ARG,1930,14.9083333333333
C051,ARM,1930,7.5325
C016,ASM,1930,26.35
C028,ATG,1930,25.7166666666667
C036,AUS,1930,21.5691666666667
C040,AUT,1930,6.49916666666667
C031,AZE,1930,12.5633333333333
C108,BDI,1930,19.1583333333333
C056,BEL,1930,10.04
C204,BEN,1930,27.7758333333333
C854,BFA,1930,28.2408333333333
C050,BGD,1930,25.1533333333333
C100,BGR,1930,11.0833333333333
C048,BHR,1930,26.2225
C044,BHS,1930,24.185
C070,BIH,1930,9.8225
C112,BLR,1930,6.77
C084,BLZ,1930,24.7641666666667
C060,BMU,1930,21.4
C068,BOL,1930,21.01
C076,BRA,1930,24.6816666666667
C052,BRB,1930,25.6225
C096,BRN,1930,26.5783333333333
C064,BTN,1930,9.69416666666667
C072,BWA,1930,21.0266666666667
C140,CAF,1930,24.9683333333333
C124,CAN,1930,-4.72833333333333
C166,CCK,1930,26.4333333333333
C756,CHE,1930,5.62416666666667
C152,CHL,1930,9.3775
C156,CHN,1930,6.65416666666667
C384,CIV,1930,25.9133333333333
C120,CMR,1930,24.6175
C180,COD,1930,23.9458333333333
C178,COG,1930,24.3733333333333
C184,COK,1930,23.325
C170,COL,1930,24.5191666666667
C174,COM,1930,23.0175
C132,CPV,1930,22.4091666666667
